"ID","lnB0_start","Th_start","Ea_start","Eh_start","lnB0","Th","Ea","Eh","r2","AIC","AICc","BIC","trait_name","consumer","habitat","stage"
199,-3.37172815413844,315.739170249716,-3.62017242981139,1.26764474848966,-1.03274499840433,300.5920868914,0.423023870955143,2.5600912216378,0.893766736654448,-11.3096132335446,28.6903867664554,-12.1425753566324,"respiration rate","Eucalyptus pauciflora","terrestrial","leaf"
200,0.447519250192612,214.103348773624,-2.06859780576402,0.747126737088642,-0.726029342403072,290.551938613968,1.24806683334406,2.06402969600513,0.962120101534949,-10.4221415693882,29.5778584306118,-11.255103692476,"respiration rate","Eucalyptus pauciflora","terrestrial","leaf"
201,3.11620935461683,206.253888581043,-6.10013784838138,0.307647151484412,0.889047718514612,295.70418826782,0.442211335275566,0.996498630411344,0.999250073795517,-24.9961360826548,Inf,-26.5583844329184,"net photosynthesis rate","Larrea divaricata","terrestrial","1-2 years old"
202,-1.77356818706005,317.018699765576,-3.95140489530766,-0.0300748170810419,0.440534742316608,293.354659983248,0.805005526844271,1.11296657646569,0.999995382728688,-63.404892290617,-23.404892290617,-64.2378544137047,"net photosynthesis rate","Larrea divaricata","terrestrial","1-2 years old"
203,0.591876557869558,284.857080228057,-10.9139375958758,0.0612521940805841,-0.184064905872002,301.130685372151,0.706575872071616,1.14667979261631,0.999820620482876,-35.3084341768391,Inf,-36.8706825271027,"net photosynthesis rate","Larrea divaricata","terrestrial","1-2 years old"
204,-3.68606247385154,284.687381307729,-8.38040497810985,0.727224318701386,0.681766322065272,317.886277294395,0.0304944136661623,6.63624313636316,0.956720323228517,2.4541790608412,15.7875123941745,2.77194522756054,"net photosynthesis rate","Larrea divaricata","terrestrial","leaf"
205,0.242018360209798,287.365317228057,-10.7713543790503,0.401766822136044,0.0524775433554145,316.693290369326,0.292435407485581,3.2951444500677,0.90766265417907,5.03091234648562,9.47535679093007,7.58714166494665,"net photosynthesis rate","Larrea divaricata","terrestrial","leaf"
206,4.81222822944093,329.373378765576,1.46847125476476,0.598394247730881,-0.191763010120767,320.397216381212,0.299879584737533,2.50772462475613,0.898479990442117,-8.06790606022965,-6.06790606022965,-3.19240276075684,"net photosynthesis rate","Larrea divaricata","terrestrial","leaf"
208,0.779213475822477,301.943396228057,-15.1658901864786,-1.2113890959106,-2.0704423594328,338.51387049533,0.385301106178659,1.13562939914954,0.983853330591183,-27.2585891568288,-13.9252558234954,-26.9408229901094,"respiration rate","Larrea divaricata","terrestrial","leaf"
210,-1.03727681311481,229.614806103363,-10.5514888628058,0.890652443713058,4.07712770474165,299.241132710229,0.620673282785245,1.78845151831187,0.879482184758317,57.3879847826793,97.3879847826793,56.5550226595916,"net photosynthesis rate","Chondrus crispus","marine","thallus disk"
211,-2.97184596422628,355.129905366732,-3.30149134981907,-0.146912232157328,3.29607732537029,303.544376006827,0.368444718780468,2.12123228241013,0.944918682613418,37.9732896742237,77.9732896742237,37.1403275511359,"net photosynthesis rate","Gigartina stellata","marine","thallus disk"
212,3.62976217330045,355.048494428079,-6.2653097234448,-1.93011936601903,1.92520293225671,333.319205902259,0.620704979513128,0.433587227381311,0.800301381512661,44.4755017672558,84.4755017672558,43.642539644168,"respiration rate","Chondrus crispus","marine","thallus disk"
213,3.05095761031259,355.102247428079,-6.33042688577431,-1.7126331878931,1.34970417766856,318.873686971222,0.578957739498407,0.595586263558006,0.826086057119345,33.1826577769656,73.1826577769656,32.3496956538778,"respiration rate","Gigartina stellata","marine","thallus disk"
214,-4.00202003141218,287.43224479006,1.12242894948232,1.0416939186765,-0.802583026331916,281.364238023532,0.531109620249771,5.80854264435471e-05,0.978531261883927,-18.0815388966815,-13.0815388966815,-15.8217414668353,"respiration rate","Triticum aestivum","terrestrial","mature wheat leaves, 30 days old"
216,-2.95843840451739,133.055780515564,-11.1557367362608,-4.27956633641702,-0.0518318043011699,304.078524858986,0.216807342459214,4.9680481584613,0.987974937540299,-10.0058409380347,29.9941590619653,-10.8388030611225,"net photosynthesis rate","Potamogeton pectinatus","freshwater","shoots"
217,-0.25277251503001,214.148458773624,-2.41682468694304,0.649719601471742,-1.62984532606663,303.115435161289,0.351154698335303,1.98975108587106,0.952414443765247,-18.0734984415763,Inf,-19.6357467918399,"respiration rate","Potamogeton pectinatus","freshwater","shoots"
218,-0.438493976996817,278.947440228057,-10.7324120446199,0.57504043148919,-1.12279768326563,295.843592089646,0.969122977897144,2.35129475536539,0.707923013860836,4.63230783788495,Inf,3.07005948762135,"net photosynthesis rate","Egeria densa","freshwater","shoots"
222,-3.966332816247,369.860160366732,-3.16383752343678,-1.18170930376046,2.45795151605034,288.039973167188,1.17383301702634,0.901163704911972,0.973322993637276,53.1881774879082,61.1881774879082,54.3985178598844,"respiration rate","Aloe arborescens","terrestrial","slices of 8 inch leaves"
225,-3.11311041399506,325.144538765576,-3.89878560137916,-0.295822623743344,-0.0905141214174596,326.200488006436,0.258742605245484,9.75096388434299e-06,0.908952032257907,-4.15609383660369,35.8439061633963,-4.98905595969147,"respiration rate","Caulerpa prolifera","marine","thallus"
232,3.32127113108711,289.040324228057,-10.8911607000023,0.514480726051218,3.69212602607768,280.395224645415,0.253370500230187,7.21401309202507e-05,0.882843619541719,45.5586283756037,58.8919617089371,45.8763945423231,"respiration rate","Sorghum bicolor","terrestrial",NA
234,0.946321911865339,321.060491765576,-3.71389304557124,-0.507220290909071,3.96807526659831,327.757643897044,0.443783780764277,0.000314640895985855,0.957937638467662,55.0345862017948,68.3679195351281,55.3523523685142,"respiration rate","Cicer arietinum","terrestrial",NA
235,-6.22039185277654,151.843059996627,-3.52551607165043,0.697751017213486,0.16576594158577,293.252581159612,0.141536307924931,3.77756649185079e-05,0.703187933905985,-3.30668684402062,36.6933131559794,-4.1396489671084,"respiration rate","Laminaria saccharina","marine","blade tissue disks"
237,2.31592221293587,319.897602376617,-2.53659803857693,0.50203776783701,0.569186834806337,305.988540018139,0.617476312445623,1.26603792503079,0.631340014362391,162.110016322479,163.085626078577,169.424581908436,"respiration rate","Triticum aestivum","terrestrial",NA
238,-11.4137082275743,360.122977840467,-11.537432399707,2.71971278246344,0.30526728870085,312.499459445945,0.361966873047019,4.27275570579635,0.874940644871737,22.6798249103165,26.3161885466801,25.7701797992756,"respiration rate","Lolium perenne","terrestrial",NA
239,-3.39828363964756,274.111817000254,-5.91376140538633,0.49436385005336,0.115825059556717,308.02703699792,0.858455984594957,2.31033495711692,0.95840340751119,82.1106977785555,83.4440311118889,88.3320900245132,"respiration rate","Zea mays","terrestrial",NA
241,0.53764595039375,299.279773144398,-2.04637123498781,2.90104630760536,-0.0533223597179326,310.526829577029,0.90945209910031,1.16562855945395,0.99965603151526,-1.42331762682394,Inf,-2.98556597708753,"respiration rate","Eremophila miniata","terrestrial","mature leaves"
243,1.48351269240732,320.206864109199,-10.4918159308002,0.144370884623623,3.3526378055403,319.338015041289,0.148177809166627,9.35636132714921,0.897451971005461,56.5124956975626,76.5124956975626,56.2961362937839,"net photosynthesis rate","Acacia tetragonophylla","terrestrial","mature leaves"
245,4.35432799223695,288.888730228057,-10.9023055807358,0.529461268254105,3.88805985225041,314.065155631225,0.324113982479584,2.39480522809583,0.996063112703242,32.3280625721822,Inf,30.7658142219186,"net photosynthesis rate","Arthrocnemum bidens","terrestrial","mature cladodes"
247,-1.66887948949309,194.111454865577,-3.22433663609906,1.98655838706512,4.34303839830022,324.867589668667,0.00546681171913376,14.6040587850641,0.994954873930698,37.7622535500651,57.7622535500651,37.5458941462864,"net photosynthesis rate","Kochia planifolia","terrestrial","mature leaves"
248,4.5963261283312,298.375323228057,-15.2806681381387,-0.828039804469438,2.47414513117825,298.202745743631,0.24794523772021,4.48552445338744e-05,0.991946387621713,12.1662110288049,52.1662110288049,11.3332489057171,"respiration rate","Arthrocnemum bidens","terrestrial","mature cladodes"
249,3.69040328036916,327.613971376617,-2.7027921451284,3.18738462633153,1.91265167996979,321.561803028701,0.344418622251428,12.2889858648431,0.998848864334175,10.6469937951941,Inf,9.08474544493052,"net photosynthesis rate","Acacia craspedocarpa","terrestrial","mature phyllodes"
250,-0.784683245250073,286.210783144398,-2.21200835947209,1.94454829414271,-0.0158415748362142,279.532662978779,0.336744527861183,1.21900192579417e-05,0.999495383954655,-24.5324232702563,Inf,-26.0946716205199,"respiration rate","Pinus sylvestris","terrestrial","one year old shoot"
252,-7.68950756030115,302.024138988669,-15.6366444874096,-0.496404243902988,-0.829119817742205,318.845545156363,0.439791261075273,2.28449948791221,0.99999782659158,-48.9621208739793,Inf,-50.5243692242429,"respiration rate","Pinus sylvestris","terrestrial","one year old shoot"
253,-2.97211476133082,322.168538765576,-3.81131141604394,-0.395836594756311,0.0504850592315629,322.168538765576,0.346213525764452,1.41154737801545e-05,0.998501629882418,-18.0891147443465,Inf,-19.6513630946101,"respiration rate","Pinus sylvestris","terrestrial","one year old shoot"
257,-2.5776743222776,316.847297249716,-3.65008556273653,0.806179318298597,-0.274078506704787,301.482771480402,0.452248500865467,1.93963944549153,0.968231742997833,-15.1629940773116,-1.82966074397827,-14.8452279105923,"net photosynthesis rate","Eucheuma isiforme","marine","frond section"
260,-5.3803017481593,234.093484103363,-10.3785795365438,4.07929792656039,-0.452773956989667,294.337218897589,1.22118966622069,2.78365441317512,0.474686906508798,28.6889321030093,42.0222654363426,29.0066982697286,"net photosynthesis rate","Eucheuma gelidium","marine","frond section"
262,-8.61512344616524,362.164096366732,-2.89450487907178,-0.147168876302465,-2.35116491057106,308.949912258136,0.76839637636698,10.3346357851951,0.874116680039076,-5.62230357157092,7.71102976176241,-5.30453740485157,"respiration rate","Eucheuma isiforme","marine","frond section"
264,-5.95415328389699,327.561209506634,-6.02684174978251,0.627783992449452,-0.887456114146423,307.089153610698,0.648365561741076,5.86710976981228,0.970665684408822,-2.04212759985175,17.9578724001483,-2.25848700363049,"respiration rate","Eucheuma acanthocladum","marine","frond section"
267,-2.01515288420118,248.027545103363,-11.0539433491931,2.40746721486931,2.44791348903888,308.537272511305,0.542418982294222,1.96137898152908,0.990395708896251,13.9366140893428,53.9366140893428,13.103651966255,"respiration rate","Spinacia oleracea","terrestrial","leaves, 4-6 week old plants"
269,-2.02598650692167,130.95268824369,-3.04450770454494,3.52402895845231,4.22547623149951,315.72530688201,0.0087230597889618,10.1054537937287,0.945669982037486,64.3946281974596,74.3946281974596,65.1835265068045,"net photosynthesis rate","Spinacia oleracea","terrestrial","leaf protoplasts, 4-6 week old plants"
274,-0.105914904458065,282.584799307729,-7.84819061775254,0.967429065915582,4.10973849999815,310.483105950665,0.654360588826096,4.38831360062306,0.971153312186588,61.0120324736496,101.01203247365,60.1790703505618,"net photosynthesis rate","Synechocystis sp. PCC 6803","freshwater","cyanobacterium"
277,-0.0811151797200411,324.857818765576,-3.40904674714435,-0.85576756502702,2.06456452220092,309.132723693265,0.886155344818565,4.42007376625456,0.997452025061944,28.7841030311623,Inf,27.2218546808987,"respiration rate","Synechocystis sp. PCC 6803","freshwater","cyanobacterium"
278,-3.4226441276206,322.748472765576,-3.78991637341864,-0.265876159857242,-1.06262380617347,315.187611272914,0.313944168097124,2.91817936007223,0.627847748041011,-24.6457570265218,-23.6457570265218,-17.4191070674405,"net photosynthesis rate","Rosa hybrida","terrestrial","20 day year old leaf"
279,1.30377838520184,314.808758249716,-5.99215666009567,-0.221790060734685,-0.892021015050151,300.11952860975,0.313032753642421,1.02037454165159,0.754950060660026,-23.971912421485,-3.971912421485,-24.1882718252637,"net photosynthesis rate","Zostera marina","marine",NA
280,1.93918259477652,308.318440864105,-15.8175777069304,0.577668530824653,-0.873611557251707,305.091785397276,0.255327097341004,2.85237149230059,0.908515421084056,-19.4570022742309,0.542997725769123,-19.6733616780096,"net photosynthesis rate","Ruppia maritima","freshwater",NA
281,3.78257097189031,306.098908376617,-2.33924798730267,0.0668631350135248,1.97873526284275,293.850280149678,0.636603694217534,8.16003735597826,0.637456484432646,104.33762971866,107.004296385327,108.320558812876,"net photosynthesis rate","Asterionella formosa","freshwater",NA
286,0.08364862982159,356.334033694768,-8.86037933096862,0.602207557363069,0.918717410455766,298.229101421153,0.21976429044815,8.8982642720542,0.789937182279388,18.6513019466493,26.6513019466493,19.8616423186255,"net photosynthesis rate","Isochrysis galbana","marine",NA
290,4.90861748521449,325.707645249716,-5.78028671432348,-0.593792164444421,2.4948845953693,294.804218840672,1.0545176519241,1.53805689374608,0.983050649758461,28.2674462245209,68.2674462245209,27.4344841014331,"net photosynthesis rate","Elodea canadensis","freshwater",NA
291,-4.08677518007071,355.141635366732,-2.85951539361416,-0.19945880667909,2.20011633938401,292.117451110061,1.32806851090783,2.03954811843775,0.985028272628154,21.0064729968185,Inf,19.4442246465549,"net photosynthesis rate","Cladophora glomerata","freshwater",NA
293,-6.49002894473571,294.778333988669,-15.3668133869376,-0.037426334351238,0.384227612239789,305.259490444489,0.723417810148087,1.94888458357495,0.917403359549945,19.8597079057273,59.8597079057273,19.0267457826395,"respiration rate","Elodea canadensis","freshwater",NA
294,-2.37107249340813,133.141169515564,-10.9186930192782,-0.788233131015517,0.5324546369116,303.65291568522,0.460472807937123,4.70686871105986,0.978237010026353,3.78431720748266,Inf,2.22206885721906,"respiration rate","Cladophora glomerata","freshwater",NA
295,-3.7409698333174,274.643326307729,-7.82787670124221,0.45142285485801,0.502148278020178,301.068796792725,0.716427969918517,4.22905445895569,0.999952569411483,-21.3793645954892,Inf,-22.9416129457528,"respiration rate","Spirogyra sp","freshwater",NA
296,1.64824413503583,314.986911249716,-3.62971961690058,2.02980079307917,4.2208733827975,290.279827612706,0.871144844024477,2.35287470174411,0.919947467920192,73.8238309283726,83.8238309283726,74.6127292377175,"net photosynthesis rate","Chlorella vulgaris","freshwater",NA
300,-2.02490982307494,274.183174307729,-7.61796672143959,0.614861191336292,2.25737409433226,301.319170501718,0.906268346641577,3.3048080160401,0.932357360981451,55.6554895238965,68.9888228572298,55.9732556906158,"net photosynthesis rate","Synechococcus sp.","freshwater",NA
301,-4.34533805298333,234.967597103363,-10.8520809536902,2.20096751207768,0.740524022209838,309.649934969311,0.229468162078928,5.06960374013502,0.77402632782185,20.7019948352266,34.0353281685599,21.0197610019459,"net photosynthesis rate","Synechococcus sp.","freshwater",NA
303,4.48965444418037,288.825100228057,-15.1708688275261,-356.181897429686,1.66062141485464,315.369644676756,0.368854062239005,2.71962418873242,0.87351263059138,81.1372964800512,83.3595187022734,85.6792733437678,"respiration rate","Aldrovanda vesiculosa","freshwater","apical shoot segments"
305,3.4397294324132,358.983156428079,-6.30362976331088,-1.80213346003108,1.62721538076358,295.98615387435,1.02681779528954,0.973609622424135,0.995812437293291,19.7851316276041,59.7851316276041,18.9521695045164,"gross photosynthesis rate","Posidonia oceanica","marine","leaf section"
306,2.71048261687213,285.916718228057,-15.1938509092408,-0.300657919873467,0.588238771551871,285.904324133751,0.334867203442004,0.000103722951278009,0.557940834635593,22.2535064960137,62.2535064960137,21.4205443729259,"respiration rate","Cymodocea nodosa","marine","leaf section"
307,1.99524116563192,290.737628228057,-15.1479013059569,-1.27147053578709,-0.126927688427013,290.737628234219,0.380717042604355,4.312858459037e-05,0.745247122564893,12.9742526686447,52.9742526686448,12.141290545557,"respiration rate","Posidonia oceanica","marine","leaf section"
308,-0.159291464513759,292.453887228057,-10.8833110212422,0.464052845927488,0.179994402165256,284.361377341441,0.283862117527721,0.000214838572957669,0.433003384486274,34.288067687628,36.3933308455228,39.0002830090198,"respiration rate","Ipomoea batatas","terrestrial","most recent fully expanded leaf"
309,4.18894255229301,279.843350228057,-15.1063359587263,-0.385080760333755,1.35019582524383,295.297706609309,0.835601698949308,1.5292121520438,0.912165414779429,44.9366843861336,46.8414462908955,49.9690705382195,"net photosynthesis rate","Ipomoea batatas","terrestrial","most recent fully expanded leaf"
310,3.13807489640269,224.222990773624,-2.29886730015528,0.363152722768753,1.5965610950651,291.187298027087,1.37609869711334,1.60223513292278,0.954949686835947,66.7154681001023,68.6202300048643,71.7478542521883,"net photosynthesis rate","Ipomoea batatas","terrestrial","most recent fully expanded leaf"
314,-2.49407458878888,157.420300996627,-3.50079561167202,0.566530150429366,3.039208995674,313.649446759878,0.256046590085082,2.61411802397198,0.991700117060935,14.4752290226551,Inf,12.9129806723915,"net photosynthesis rate","Zea mays","terrestrial","fully expanded young leaves (leaf 5-14)"
315,4.96616734898236,355.857786428079,-6.67080756690467,-0.183021365705871,3.18200658267257,314.337675213604,0.176838460583159,4.0029148575394,0.98141079429501,17.3968740001213,Inf,15.8346256498577,"net photosynthesis rate","Zea mays","terrestrial","fully expanded young leaves (leaf 5-14)"
316,1.6176689267295,358.805461428079,-6.30872435411119,-0.105556035851908,-0.207409814632278,313.615691064784,0.562116641071682,4.48433193849637,0.999152801900623,-8.30699433949929,Inf,-9.86924268976289,"respiration rate","Zea mays","terrestrial","fully expanded young leaves (leaf 5-14)"
317,-5.28987932946508,245.168887103363,-10.5810541517054,0.69640766750785,-0.245169267325122,312.696646040779,0.580839583864427,5.86251014067314,0.999955105802373,-23.0418496470886,Inf,-24.6040979973522,"respiration rate","Zea mays","terrestrial","fully expanded young leaves (leaf 5-14)"
318,-4.60914547701484,355.418102366732,-3.2475142264729,-0.187715267265877,1.84519010816141,294.097483348579,0.653575417769536,1.29699529489208,0.542161559654801,1274.82904194966,1274.94203629994,1290.36233150361,"net photosynthesis rate","Quercus ilex","terrestrial","1 year old leaves"
319,2.46707941266943,241.869201111514,-2.59091560072577,0.843505264805521,4.43553026784859,294.215743072296,1.10750322652643,1.80719613070326,0.878021761906151,48.862826592968,Inf,47.3005782427044,"net photosynthesis rate","Dactylis glomerata","terrestrial","fully expanded leaves of seedlings"
321,-1.01839007227384,285.983851228057,-10.6258703677467,0.204273983638026,-0.644812075600807,304.487048631898,0.516608268448366,0.000151251363265284,0.959394423968688,-36.2421233283763,-32.6057596920126,-33.1517684394171,"respiration rate","Quercus myrsinaefolia","terrestrial","leaf"
322,-4.06098532704609,145.039578996627,-3.58460970288739,0.760136813106218,1.65611917657599,304.959877647349,0.0575787610253867,5.05057097370542,0.515791207506324,60.2372138879672,62.3424770458619,64.9494292093589,"gross photosynthesis rate","Quercus myrsinaefolia","terrestrial","leaf"
323,-3.97831660723493,240.085698103363,-10.8524196382482,0.649031202663751,0.697449413567452,298.337214331363,0.848561952866304,1.36259050357729,0.188873787518067,132.125309573826,133.553881002397,138.111339819692,"gross photosynthesis rate","Quercus myrsinaefolia","terrestrial","leaf"
324,2.28921967594123,331.405665864105,-15.6369911015323,0.726336815624547,-0.868057001752491,315.985191024108,0.665800641889594,1.22498948884147,0.995017817534852,-18.7927888517898,-13.0785031375041,-16.8531622526378,"net photosynthesis rate","Tidestromia oblongifolia","terrestrial",NA
325,-1.79831899558446,245.530799111514,-2.95167411891786,1.2523462895046,0.550911798768739,316.206615897544,0.0256082165097162,5.52104705552531,0.964139909587861,-2.5504992691163,17.4495007308837,-2.76685867289504,"net photosynthesis rate","Atriplex glabriuscula","terrestrial",NA
326,-0.256826751915854,131.118019515564,-11.0121755934598,-0.356240239291274,2.78461442137364,296.640972360104,0.586996141568171,1.22349700764241,0.996417702991093,13.2209594360673,26.5542927694006,13.5387256027866,"net photosynthesis rate","Phaseolus vulgaris","terrestrial",NA
327,0.26294430572548,239.548905111514,-2.77456828173657,0.293147963661326,3.06226989525883,286.513157849098,0.789127115237695,1.08034345983734,0.988325535344251,11.3587496293178,21.3587496293178,12.1476479386627,"net photosynthesis rate","Phaseolus vulgaris","terrestrial",NA
330,0.381115090164053,278.54163079006,1.0629103701271,0.924949810174601,2.81477302441055,305.348319166138,0.636729025943074,1.97601931873453,0.98977567289621,37.1659348683439,57.1659348683439,36.9495754645652,"net photosynthesis rate","Lycopersicon esculentum","terrestrial",NA
331,4.376509559314,221.808840773624,-2.40497479194329,0.0654816160417161,3.4267030302294,284.900982518316,1.49009134733488,1.54041352246369,0.998839127796508,12.4400916965508,32.4400916965508,12.223732292772,"net photosynthesis rate","Lycopersicon esculentum","terrestrial",NA
332,0.816394662438249,313.711870765576,-3.71196406369989,-0.017899204169657,3.44464007565329,291.801745149175,0.817109538282292,1.13267275672812,0.991740269818106,33.4597030054306,46.7930363387639,33.7774691721499,"net photosynthesis rate","Scrophularia desertorum","terrestrial",NA
333,2.97297731635182,273.678723144398,-2.21254230090796,0.189457520777259,3.28910854486357,293.867615763202,0.566842650217024,1.04041615664055,0.997057980132972,13.1634763195816,26.4968096529149,13.4812424863009,"net photosynthesis rate","Scrophularia desertorum","terrestrial",NA
334,3.28178713517128,278.041791144398,-2.12020412000114,0.103526882250905,3.60516619600124,291.351070734419,0.883796834064384,1.20919200543313,0.988316672133622,38.1463670243677,51.479700357701,38.464133191087,"net photosynthesis rate","Cardaria draba","terrestrial",NA
335,0.97796077643622,239.032843111514,-2.7227400499832,0.216569039915132,3.65072393614433,288.897679386978,0.718427499565644,1.02610218056623,0.972939365596966,31.769058071957,45.1023914052903,32.0868242386763,"net photosynthesis rate","Cardaria draba","terrestrial",NA
336,0.811313190854289,320.327736765576,-3.73226176332314,-0.4862183416169,3.13430826399272,305.596672787509,0.514238233377749,2.35487055764384,0.995656474332257,35.4809040920666,48.8142374253999,35.7986702587859,"net photosynthesis rate","Populus Fremontii","terrestrial",NA
337,0.224196522817526,135.054651515564,-11.0445478979446,-0.0724165391209948,3.35164782154966,295.993513565544,0.595599501531061,0.915115862548382,0.997872876280994,21.2576821683831,31.2576821683831,22.046580477728,"net photosynthesis rate","Populus Fremontii","terrestrial",NA
338,-3.44165409778918,138.068159515564,-10.2958856905019,-5.6634062169822,-0.609384277527185,304.5992773307,1.19059437067589,4.29453423821908,0.623836985049331,41.7369325749369,55.0702659082703,42.0546987416563,"net photosynthesis rate","Lemna minor","freshwater","fronds"
339,-6.59941922416581,151.756455996627,-2.43050852606783,2.89894506798531,-1.00952829206797,303.437572993466,1.40874305063105,4.15459399878974,0.693386541487696,40.8895436960786,54.2228770294119,41.207309862798,"net photosynthesis rate","Spirodela punctata","freshwater","fronds"
340,-7.65136416006998,365.420875366732,-3.12646856643797,-0.156693113459236,-1.36412696969869,307.149494907621,0.63328841802612,1.43075964935934,0.957456297452843,-20.2562047857488,-13.5895381190821,-18.6646236945553,"net photosynthesis rate","Myriophyllum spicatum","freshwater","tips"
341,-4.20016874709012,320.081646765576,-3.47524799445993,-0.108024139717072,-1.93926613319254,308.168831565839,0.758171431154636,2.33209446605122,0.928894067889334,-36.5594445759991,-33.7023017188562,-32.7816886593333,"net photosynthesis rate","Vallisneria americana","freshwater","shoots"
343,4.76889211551087,358.219461428079,-6.3502426912967,-1.64644996283568,3.68414453885333,358.219461430375,0.492979960427955,3.15625015672867e-05,0.956187465213584,65.3604568063987,75.3604568063987,66.1493551157436,"respiration rate","Myriophyllum salsugineum","freshwater","shoots"
344,2.04167974626004,325.780153249716,-3.79698303201118,-0.116238266998181,4.25377907912956,287.621858042838,1.3049979732643,1.37025636013155,0.585629789371076,85.3819954268042,95.3819954268042,86.170893736149,"gross photosynthesis rate","Myriophyllum salsugineum","freshwater","shoots"
346,3.77759225978818,365.219461428079,-6.3230631645131,-1.7372274351943,2.69284586216787,365.219461428813,0.520158818235266,2.75779043919502e-05,0.920121261162882,44.3810990283638,Inf,42.8188506781002,"respiration rate","Zostera muelleri","marine","5 to 10  leaf blades"
347,2.17138365810207,305.882910109199,-10.2455472873603,0.0546674699125842,3.7746503001532,300.986665971146,0.654166869463729,2.21364292784541,0.92002228273465,70.5547487644268,83.8880820977601,70.8725149311461,"net photosynthesis rate","Chromatium sp","freshwater",NA
348,1.54280602750642,315.935951109199,-10.2615520140124,0.127915187826615,3.09288152851073,311.820009388936,0.549824936691497,4.47567821294593,0.918838077829066,62.2232144760606,82.2232144760606,62.0068550722819,"net photosynthesis rate","Chromatium sp","freshwater",NA
349,0.442529005980873,281.78264079006,1.14677393807393,1.35428508531123,2.91738627446229,311.575181176478,0.591783776633271,4.54684363358806,0.933276614953083,53.8409593343435,93.8409593343436,53.0079972112558,"net photosynthesis rate","Chlorobium sp.","freshwater",NA
351,1.12857330831066,279.010783144398,-2.12388408397789,0.150569203600375,1.17285615630289,303.435582317973,0.531246101098842,2.00291955079865,0.988205189548918,7.04055130039603,Inf,5.47830295013243,"net photosynthesis rate","Artemisia tridentata","terrestrial","shoots"
352,3.91512099515323,205.590752581043,-5.94567803539031,0.18108214325956,1.88461828365179,289.604338081145,0.780693396672258,1.16100839014355,0.991945432477523,-2.3761206697932,Inf,-3.9383690200568,"net photosynthesis rate","Artemisia tridentata","terrestrial","shoots"
353,3.83631700141859,205.590752581043,-5.9755898666558,0.357546844026217,1.94594274330088,286.280976988393,0.993691455917269,1.35671279050829,0.963572721602211,3.35667355808764,Inf,1.79442520782404,"net photosynthesis rate","Artemisia tridentata","terrestrial","shoots"
354,3.56516431431291,348.219461428079,-6.60069388573592,-0.0478771255955852,1.94754473757044,294.136600673859,0.614417772017314,0.95702179400389,0.999280335535474,-8.93896183353009,Inf,-10.5012101837937,"net photosynthesis rate","Chamaebatiaria millefolium","terrestrial","shoots"
355,1.39404960570862,274.844920228057,-10.9485857918054,0.157756608282011,1.13644774818896,296.786859872368,0.429420069125726,1.31759152741008,0.98761223852075,-5.98972090774224,Inf,-7.55196925800584,"net photosynthesis rate","Chamaebatiaria millefolium","terrestrial","shoots"
357,-1.40045955680618,315.780153249716,-3.7454104417825,0.353328639829777,1.15160304275943,290.565718096839,0.72777253119197,1.23866800724043,0.950885815166643,-0.315952239717769,Inf,-1.87820058998137,"net photosynthesis rate","Haplopappus apargioides","terrestrial","shoots"
358,0.930322593593012,274.010783144398,-2.41595778103989,0.444576081757479,1.47573662814055,285.257529307613,1.01240574342921,1.42807416015963,0.983579339549539,-5.54164529638236,Inf,-7.10389364664596,"net photosynthesis rate","Haplopappus apargioides","terrestrial","shoots"
359,-0.78461945703999,239.342921111514,-2.84762053085564,0.207911628493278,1.54277402505729,302.069145645659,0.322841529173143,1.10897437816754,0.985738510370725,-3.8344700215563,Inf,-5.3967183718199,"net photosynthesis rate","Artemisia arbuscula","terrestrial","shoots"
360,-10.6483576328287,344.526277840467,-11.7018469285541,0.676228143877248,1.14916669626314,296.824516011735,0.411011211282262,1.2828030152697,0.991956150380295,-8.57903957709024,Inf,-10.1412879273538,"net photosynthesis rate","Artemisia arbuscula","terrestrial","shoots"
361,4.09887110603342,315.052641376617,-2.65730643508462,0.235123809949012,2.2884232296048,300.873038733039,0.593836293920012,1.58594286486162,0.999925429566647,-8.96894440613107,Inf,-10.5311927563947,"net photosynthesis rate","Encelia virginensis","terrestrial","shoots"
362,3.1020387458789,219.185314773624,-2.56837793106478,0.446998353120896,1.69143295448803,304.507755130163,0.256443832924984,2.0660354942213,0.999941252775548,-26.3386908742639,Inf,-27.9009392245275,"net photosynthesis rate","Encelia virginensis","terrestrial","shoots"
366,-0.350527095098738,279.844920228057,-11.0772975273403,0.332768895819781,-0.610024908668608,307.670765888934,0.0135124146192823,3.56806759850727,0.885493478193504,-16.3626289945697,3.63737100543031,-16.5789883983484,"net photosynthesis rate","Zostera noltii","marine","narrow leafed"
369,-8.76203115526809,294.788802988669,-15.9189356504271,-0.0827449284605558,-1.89681793853632,309.066886189603,0.172955097831834,1.71202445067481,0.740880907637133,-21.185955502061,Inf,-22.7482038523246,"net photosynthesis rate","Mastocarpus papillatus","marine","thallus"
373,-5.7334750930698,197.681949865577,-2.73972278770761,1.80133412014017,0.288420668192075,328.000208293625,0.487793870852085,6.08610875757141,0.957289330547266,31.3969742759067,44.73030760924,31.714740442626,"net photosynthesis rate","Cyanidium caldarium","freshwater",NA
